filename,worker,CT spam,manual spam,workerCosine,workerDisagreement,sounds,keywordsPerSound,wordsPerSound,charPerSound,wordsPerKeyword,charPerKeyword,charPerWord
3-1-300-f702793.csv,31073793,0,0,0.776,0.776,27,1.074,1.407,7.444,1.31,6.931,5.289
3-1-300-f702793.csv,10390268,0,0,0.789,0.814,30,1.233,1.467,7.7,1.189,6.243,5.25
3-1-300-f702793.csv,28464629,0,0,0.661,0.72,12,1.833,2.917,17.917,1.591,9.773,6.143
3-1-300-f702793.csv,8112600,0,0,0.806,0.809,30,1.0,1.5,8.867,1.5,8.867,5.911
3-1-300-f702793.csv,21743413,0,0,1.0,0.9,3,1.0,1.333,8.0,1.333,8.0,6.0
3-1-300-f702793.csv,12317706,0,0,0.85,0.841,30,1.767,2.267,14.233,1.283,8.057,6.279
3-1-300-f702793.csv,18137958,0,0,0.863,0.857,18,1.278,2.889,17.111,2.261,13.391,5.923
3-1-300-f702793.csv,28406437,0,0,0.867,0.843,30,1.133,2.433,14.633,2.147,12.912,6.014
3-1-300-f702793.csv,31978471,0,0,0.798,0.83,3,2.0,3.333,18.667,1.667,9.333,5.6
3-1-300-f702793.csv,25257275,0,0,0.76,0.805,21,1.0,1.619,9.81,1.619,9.81,6.059
3-1-300-f702793.csv,31382333,0,0,0.85,0.819,30,1.933,2.5,14.7,1.293,7.603,5.88
3-1-300-f702793.csv,30689579,0,0,0.71,0.798,30,1.0,1.6,10.033,1.6,10.033,6.271
3-1-300-f702793.csv,30251070,0,0,0.695,0.765,9,1.667,2.222,11.778,1.333,7.067,5.3
3-1-300-f702793.csv,28012033,0,0,0.914,0.866,21,1.333,2.238,13.476,1.679,10.107,6.021
3-1-300-f702793.csv,6744840,0,0,0.79,0.813,30,1.267,1.567,8.2,1.237,6.474,5.234
3-1-300-f702793.csv,31883685,0,0,0.743,0.812,30,1.0,1.633,10.467,1.633,10.467,6.408
3-1-300-f702793.csv,27433978,0,0,0.706,0.763,30,2.667,4.067,25.233,1.525,9.463,6.205
3-1-300-f702793.csv,5921708,0,0,0.827,0.807,24,1.042,1.875,11.5,1.8,11.04,6.133
3-1-300-f702793.csv,13889585,0,0,0.869,0.853,30,1.1,2.233,14.167,2.03,12.879,6.343
3-1-300-f702793.csv,6344072,0,0,1.0,0.9,3,1.0,2.333,14.333,2.333,14.333,6.143
3-1-300-f702793.csv,12878402,0,0,0.787,0.803,30,1.667,2.333,13.833,1.4,8.3,5.929
3-1-300-f702793.csv,21551272,0,0,0.909,0.872,3,2.0,2.0,13.0,1.0,6.5,6.5
3-1-300-f702793.csv,27578882,0,0,0.817,0.829,30,1.033,2.333,13.567,2.258,13.129,5.814
3-1-300-f702793.csv,24407926,0,0,0.898,0.853,48,1.167,1.875,11.563,1.607,9.911,6.167
3-1-300-f702793.csv,28755767,0,0,0.696,0.774,6,1.0,1.5,10.333,1.5,10.333,6.889
3-1-300-f702793.csv,30000442,0,0,0.619,0.736,3,1.0,5.0,28.667,5.0,28.667,5.733
3-1-300-f702793.csv,32077912,0,0,0.939,0.877,48,1.0,1.229,7.188,1.229,7.188,5.847
3-1-300-f702793.csv,28564242,0,0,0.876,0.863,3,2.0,3.333,20.667,1.667,10.333,6.2
3-1-300-f702793.csv,6309240,0,0,0.707,0.779,30,2.933,3.667,22.633,1.25,7.716,6.173
3-1-300-f702793.csv,31140504,0,0,0.791,0.822,30,1.133,1.5,9.433,1.324,8.324,6.289
3-1-300-f702793.csv,31529549,0,0,0.682,0.68,30,4.967,6.4,40.433,1.289,8.141,6.318
3-1-300-f702793.csv,32064161,0,0,0.859,0.844,30,2.133,2.467,14.867,1.156,6.969,6.027
3-1-300-f702793.csv,14528761,0,0,0.902,0.865,30,1.033,1.6,10.667,1.548,10.323,6.667
3-1-300-f702793.csv,25501762,0,0,0.935,0.871,9,2.778,3.111,21.778,1.12,7.84,7.0
3-1-300-f702793.csv,18741913,0,0,0.738,0.759,30,1.3,1.6,9.933,1.231,7.641,6.208
3-1-300-f702793.csv,6363498,0,0,0.775,0.77,6,2.833,3.833,19.333,1.353,6.824,5.043
3-1-300-f702793.csv,29686407,0,0,0.827,0.839,6,2.833,2.833,18.5,1.0,6.529,6.529
3-1-300-f702793.csv,16334880,0,0,0.708,0.805,48,1.0,1.375,7.5,1.375,7.5,5.455
3-1-300-f702793.csv,12874324,0,0,1.0,0.9,6,1.333,1.5,11.167,1.125,8.375,7.444
3-1-300-f702793.csv,25748885,0,0,0.908,0.889,3,1.667,1.667,11.333,1.0,6.8,6.8
3-1-300-f702793.csv,7030667,0,0,0.882,0.834,9,3.444,4.111,29.0,1.194,8.419,7.054
3-1-300-f702793.csv,31767535,0,0,0.779,0.775,15,2.733,3.333,21.933,1.22,8.024,6.58
3-1-300-f702793.csv,6010674,0,0,0.784,0.785,18,1.222,1.5,8.389,1.227,6.864,5.593
3-1-300-f702793.csv,6352345,0,0,0.869,0.845,30,1.7,2.0,11.467,1.176,6.745,5.733
3-1-300-f702793.csv,31091755,0,0,0.874,0.826,30,1.233,1.5,8.467,1.216,6.865,5.644
3-1-300-f702793.csv,18805669,0,0,0.823,0.829,30,1.533,1.767,10.367,1.152,6.761,5.868
3-1-300-f702793.csv,31184650,0,0,0.901,0.862,30,1.8,2.533,16.0,1.407,8.889,6.316
3-1-300-f702793.csv,28675156,0,0,0.801,0.821,30,2.4,2.5,12.233,1.042,5.097,4.893
3-1-300-f702793.csv,29721603,0,0,0.88,0.848,48,1.0,1.813,10.146,1.813,10.146,5.598
3-1-300-f702793.csv,31142362,0,0,0.866,0.835,30,1.033,2.233,12.4,2.161,12.0,5.552
4-1-30-f725352.csv,31241093,0,0,0.729,0.759,30,1.067,1.133,5.833,1.063,5.469,5.147
4-1-30-f725352.csv,28351359,0,0,0.743,0.784,30,1.667,1.833,10.633,1.1,6.38,5.8
4-1-30-f725352.csv,22947672,0,0,0.839,0.834,15,1.067,4.8,30.2,4.5,28.313,6.292
4-1-30-f725352.csv,1919444,0,0,0.852,0.818,30,1.167,1.5,8.1,1.286,6.943,5.4
4-1-30-f725352.csv,31767535,0,0,0.652,0.747,30,1.767,2.333,16.367,1.321,9.264,7.014
4-1-30-f725352.csv,7051387,0,0,0.918,0.856,18,2.722,2.833,14.944,1.041,5.49,5.275
4-1-30-f725352.csv,14583334,0,0,0.764,0.796,30,2.333,2.8,17.667,1.2,7.571,6.31
4-1-30-f725352.csv,31757234,0,0,0.858,0.835,12,1.0,1.083,6.75,1.083,6.75,6.231
4-1-30-f725352.csv,11096828,0,0,0.766,0.779,30,2.967,3.267,19.767,1.101,6.663,6.051
4-1-30-f725352.csv,18666417,0,0,0.813,0.811,21,2.952,3.0,19.048,1.016,6.452,6.349
4-1-30-f725352.csv,29686407,0,0,0.695,0.777,6,2.333,2.5,17.5,1.071,7.5,7.0
4-1-30-f725352.csv,17950689,0,0,0.927,0.876,18,1.556,1.833,10.278,1.179,6.607,5.606
4-1-30-f725352.csv,27939470,0,0,0.838,0.844,30,1.0,1.133,5.867,1.133,5.867,5.176
4-2-30-f725451.csv,31302995,0,0,0.801,0.837,6,2.333,2.333,11.667,1.0,5.0,5.0
4-2-30-f725451.csv,13581319,0,0,0.713,0.75,10,1.0,1.1,5.8,1.1,5.8,5.273
4-2-30-f725451.csv,22947672,0,0,0.933,0.863,30,1.0,8.967,49.6,8.967,49.6,5.532
4-2-30-f725451.csv,17334120,0,0,0.793,0.821,30,1.6,1.8,8.9,1.125,5.563,4.944
4-2-30-f725451.csv,22518719,0,0,0.673,0.75,2,1.0,2.0,10.5,2.0,10.5,5.25
4-2-30-f725451.csv,15978029,0,0,0.838,0.833,12,1.583,2.25,13.833,1.421,8.737,6.148
4-2-30-f725451.csv,3003015,0,0,0.693,0.765,6,2.5,4.167,24.833,1.667,9.933,5.96
4-2-30-f725451.csv,30276268,0,1,1.0,0.9,12,1.417,1.417,7.917,1.0,5.588,5.588
4-2-30-f725451.csv,6338946,0,0,0.717,0.773,4,2.0,2.25,13.0,1.125,6.5,5.778
4-2-30-f725451.csv,29661750,0,0,0.762,0.784,18,1.0,1.611,9.389,1.611,9.389,5.828
4-2-30-f725451.csv,19638651,0,0,1.0,0.9,4,1.5,1.5,9.25,1.0,6.167,6.167
4-2-30-f725451.csv,20312760,0,0,0.787,0.808,18,3.222,3.333,15.389,1.034,4.776,4.617
4-2-30-f725451.csv,24564999,0,0,0.751,0.806,30,2.033,2.6,14.867,1.279,7.311,5.718
4-2-30-f725451.csv,24945126,0,0,0.667,0.771,4,1.0,1.0,5.25,1.0,5.25,5.25
4-2-30-f725451.csv,16029263,0,0,0.774,0.783,12,2.167,3.417,18.083,1.577,8.346,5.293
4-2-30-f725451.csv,6587538,0,0,0.814,0.822,30,2.0,3.0,16.967,1.5,8.483,5.656
4-2-30-f725451.csv,29043323,0,0,0.824,0.826,20,1.55,2.3,13.05,1.484,8.419,5.674
4-2-30-f725451.csv,21480550,0,0,0.814,0.806,14,2.214,3.071,16.214,1.387,7.323,5.279
4-2-30-f725451.csv,6417041,0,0,0.988,0.896,30,1.0,1.0,4.1,1.0,4.1,4.1
4-2-30-f725451.csv,21952546,0,0,0.642,0.776,8,1.0,2.25,15.375,2.25,15.375,6.833
4-3-60-f725902.csv,26159434,0,0,0.801,0.817,6,1.0,1.0,5.833,1.0,5.833,5.833
4-3-60-f725902.csv,32302664,0,0,0.761,0.816,30,1.067,1.233,6.5,1.156,6.094,5.27
4-3-60-f725902.csv,32427474,0,1,1.0,0.9,30,1.0,1.0,4.1,1.0,4.1,4.1
4-3-60-f725902.csv,20312760,0,0,0.782,0.847,18,3.333,3.611,17.889,1.083,5.367,4.954
4-3-60-f725902.csv,31913360,0,1,1.0,0.9,30,1.0,1.0,6.233,1.0,6.233,6.233
4-3-60-f725902.csv,3056891,0,0,0.896,0.841,21,1.048,1.095,6.905,1.045,6.591,6.304
4-3-60-f725902.csv,21614812,0,0,0.886,0.83,30,1.0,1.1,6.067,1.1,6.067,5.515
4-3-60-f725902.csv,22489346,0,0,0.779,0.817,15,1.0,2.0,12.0,2.0,12.0,6.0
4-3-60-f725902.csv,30326627,0,0,0.931,0.882,15,1.733,1.867,9.667,1.077,5.577,5.179
4-3-60-f725902.csv,13581319,0,0,0.732,0.764,30,1.0,1.0,5.2,1.0,5.2,5.2
4-3-60-f725902.csv,30901412,0,0,0.845,0.838,30,1.0,1.1,5.8,1.1,5.8,5.273
4-3-60-f725902.csv,11014534,0,0,0.638,0.733,3,1.0,1.667,9.0,1.667,9.0,5.4
4-3-60-f725902.csv,18531561,0,0,0.763,0.799,30,1.733,1.767,8.567,1.019,4.942,4.849
4-3-60-f725902.csv,11008671,0,0,0.802,0.845,9,1.0,1.222,6.778,1.222,6.778,5.545
4-3-60-f725902.csv,30195696,0,0,0.878,0.861,9,1.0,1.667,10.333,1.667,10.333,6.2
4-3-60-f725902.csv,18666417,0,0,0.904,0.852,3,3.0,3.0,15.0,1.0,5.0,5.0
4-3-60-f725902.csv,24564999,0,0,0.753,0.79,30,1.533,1.733,9.033,1.13,5.891,5.212
4-3-60-f725902.csv,14571439,0,0,0.748,0.801,21,1.571,2.0,10.905,1.273,6.939,5.452
4-3-60-f725902.csv,15533707,0,0,0.782,0.796,3,2.333,3.667,19.0,1.571,8.143,5.182
4-3-60-f725902.csv,21139796,0,0,0.888,0.87,30,2.633,2.667,15.9,1.013,6.038,5.963
4-3-60-f725902.csv,22518719,0,0,1.0,0.9,6,1.0,1.0,4.0,1.0,4.0,4.0
4-3-60-f725902.csv,31861180,0,0,0.854,0.84,30,2.333,2.333,12.3,1.0,5.271,5.271
4-3-60-f725902.csv,31241093,0,0,0.767,0.797,30,1.033,1.133,6.067,1.097,5.871,5.353
4-3-60-f725902.csv,32254355,0,0,0.717,0.747,18,2.222,2.278,13.056,1.025,5.875,5.732
4-3-60-f725902.csv,17950689,0,0,0.881,0.855,30,1.267,1.3,6.933,1.026,5.474,5.333
4-3-60-f725902.csv,29043323,0,0,0.538,0.708,3,1.333,1.333,7.333,1.0,5.5,5.5
4-3-60-f725902.csv,6309169,0,0,0.953,0.884,24,1.5,1.542,7.75,1.028,5.167,5.027
4-3-60-f725902.csv,14583334,0,0,0.762,0.823,3,1.667,2.0,14.667,1.2,8.8,7.333
4-3-60-f725902.csv,20411346,0,0,0.743,0.779,6,1.0,1.0,6.333,1.0,6.333,6.333
4-3-60-f725902.csv,10798016,0,0,0.908,0.883,24,1.0,1.0,4.917,1.0,4.917,4.917
4-3-60-f725902.csv,27939470,0,0,0.889,0.862,30,1.0,1.1,5.867,1.1,5.867,5.333
4-3-60-f725902.csv,11178231,0,0,0.565,0.712,3,1.333,1.667,9.0,1.25,6.75,5.4
4-4-90-f726874.csv,6576528,1,0,1.0,0.9,30,1.0,1.267,6.567,1.267,6.567,5.184
4-4-90-f726874.csv,32302664,0,0,0.768,0.783,30,1.0,1.2,6.867,1.2,6.867,5.722
4-4-90-f726874.csv,4316379,0,0,0.722,0.77,30,1.0,1.667,9.567,1.667,9.567,5.74
4-4-90-f726874.csv,11658682,0,0,0.747,0.82,9,5.889,6.0,31.556,1.019,5.358,5.259
4-4-90-f726874.csv,29849805,0,0,0.774,0.812,30,2.233,2.567,15.367,1.149,6.881,5.987
4-4-90-f726874.csv,20379980,0,0,0.846,0.847,30,2.3,2.367,13.233,1.029,5.754,5.592
4-4-90-f726874.csv,19378092,0,0,0.752,0.752,3,1.0,1.667,11.667,1.667,11.667,7.0
4-4-90-f726874.csv,10959404,0,0,0.73,0.753,27,1.148,1.704,10.296,1.484,8.968,6.043
4-4-90-f726874.csv,13581319,0,0,0.826,0.83,30,1.0,1.1,5.867,1.1,5.867,5.333
4-4-90-f726874.csv,24043308,0,0,0.7,0.75,9,1.111,1.444,9.111,1.3,8.2,6.308
4-4-90-f726874.csv,22947672,0,0,0.983,0.893,30,1.0,2.833,18.5,2.833,18.5,6.529
4-4-90-f726874.csv,18531561,0,0,0.712,0.774,30,1.967,2.3,13.567,1.169,6.898,5.899
4-4-90-f726874.csv,31508822,0,0,0.928,0.87,30,1.0,1.167,7.133,1.167,7.133,6.114
4-4-90-f726874.csv,11008671,0,0,0.834,0.813,12,1.0,1.333,7.25,1.333,7.25,5.438
4-4-90-f726874.csv,31139768,0,0,0.855,0.833,6,1.0,1.5,10.0,1.5,10.0,6.667
4-4-90-f726874.csv,18666417,0,0,0.843,0.818,30,2.967,3.2,17.733,1.079,5.978,5.542
4-4-90-f726874.csv,10390268,0,0,0.704,0.752,3,1.0,1.0,8.0,1.0,8.0,8.0
4-4-90-f726874.csv,27914150,0,0,0.778,0.817,30,1.267,1.533,10.667,1.211,8.421,6.957
4-4-90-f726874.csv,14571439,0,0,0.873,0.862,15,1.067,1.133,6.133,1.063,5.75,5.412
4-4-90-f726874.csv,31743852,0,0,0.865,0.842,30,1.0,1.133,6.3,1.133,6.3,5.559
4-4-90-f726874.csv,32549163,0,0,0.833,0.829,30,1.067,1.533,8.8,1.438,8.25,5.739
4-4-90-f726874.csv,10798016,0,0,0.884,0.853,30,1.0,1.0,4.733,1.0,4.733,4.733
4-4-90-f726874.csv,12159667,0,0,0.731,0.794,12,2.0,2.083,12.833,1.042,6.417,6.16
4-4-90-f726874.csv,1919444,0,0,0.919,0.867,18,1.0,1.5,8.278,1.5,8.278,5.519
4-4-90-f726874.csv,23163165,0,0,0.75,0.8,30,1.867,2.2,12.5,1.179,6.696,5.682
4-4-90-f726874.csv,31241093,0,0,0.763,0.812,30,1.0,1.033,5.367,1.033,5.367,5.194
4-4-90-f726874.csv,17379068,0,0,0.847,0.836,6,1.0,1.667,8.333,1.667,8.333,5.0
4-4-90-f726874.csv,20312760,0,0,0.729,0.75,30,3.667,4.1,21.267,1.118,5.8,5.187
4-4-90-f726874.csv,32732290,0,0,0.876,0.85,21,1.0,1.667,11.714,1.667,11.714,7.029
4-4-90-f726874.csv,17950689,0,0,0.946,0.877,24,1.292,1.333,8.667,1.032,6.71,6.5
4-4-90-f726874.csv,32173500,0,0,0.806,0.823,30,2.1,2.2,11.433,1.048,5.444,5.197
4-4-90-f726874.csv,30940715,0,0,0.761,0.802,24,1.0,1.042,5.417,1.042,5.417,5.2
4-4-90-f726874.csv,21480550,0,0,0.804,0.822,30,1.367,1.933,10.633,1.415,7.78,5.5
4-4-90-f726874.csv,14583334,0,0,0.788,0.81,18,1.278,1.333,9.167,1.043,7.174,6.875
4-4-90-f726874.csv,13473930,0,0,0.811,0.772,3,3.0,3.0,13.667,1.0,4.556,4.556
4-4-90-f726874.csv,31184650,0,0,0.774,0.825,30,1.033,1.7,10.733,1.645,10.387,6.314
4-4-90-f726874.csv,32610458,0,0,0.796,0.787,30,2.267,2.733,15.0,1.206,6.618,5.488
4-4-90-f726874.csv,27939470,0,0,0.81,0.831,30,1.0,1.1,5.933,1.1,5.933,5.394
4-4-90-f726874.csv,29582088,0,0,0.79,0.83,30,1.0,1.2,6.367,1.2,6.367,5.306
4-5-120-f727177.csv,6576528,0,0,0.973,0.887,30,1.0,1.4,9.433,1.4,9.433,6.738
4-5-120-f727177.csv,26499212,0,0,0.965,0.887,30,3.0,3.033,18.4,1.011,6.133,6.066
4-5-120-f727177.csv,32306791,0,0,1.0,0.9,3,1.0,1.0,4.667,1.0,4.667,4.667
4-5-120-f727177.csv,32302664,0,0,0.814,0.82,30,1.0,1.067,5.267,1.067,5.267,4.938
4-5-120-f727177.csv,25818136,0,0,0.924,0.856,6,1.5,1.667,10.667,1.111,7.111,6.4
4-5-120-f727177.csv,17679439,0,0,0.802,0.807,30,1.0,1.633,8.967,1.633,8.967,5.49
4-5-120-f727177.csv,20312760,0,0,0.857,0.863,30,3.567,3.9,20.867,1.093,5.85,5.35
4-5-120-f727177.csv,29849805,0,0,0.84,0.849,30,2.133,2.467,14.833,1.156,6.953,6.014
4-5-120-f727177.csv,24796792,0,0,0.92,0.867,30,1.0,1.2,5.067,1.2,5.067,4.222
4-5-120-f727177.csv,21614812,0,0,0.964,0.886,30,1.0,1.0,4.933,1.0,4.933,4.933
4-5-120-f727177.csv,32732290,0,0,0.936,0.867,30,1.0,1.5,8.833,1.5,8.833,5.889
4-5-120-f727177.csv,32438173,0,0,1.0,0.9,30,1.0,1.133,4.533,1.133,4.533,4.0
4-5-120-f727177.csv,6587538,0,0,0.891,0.869,30,2.0,2.067,10.5,1.033,5.25,5.081
4-5-120-f727177.csv,30442301,0,0,0.848,0.827,18,3.0,3.278,17.667,1.093,5.889,5.39
4-5-120-f727177.csv,3587109,0,0,0.76,0.761,18,1.0,1.889,10.0,1.889,10.0,5.294
4-5-120-f727177.csv,22947672,0,0,1.0,0.9,15,1.0,2.667,19.8,2.667,19.8,7.425
4-5-120-f727177.csv,31588441,0,0,0.72,0.787,21,2.0,2.286,10.952,1.143,5.476,4.792
4-5-120-f727177.csv,31910622,0,1,1.0,0.9,30,1.0,1.0,5.1,1.0,5.1,5.1
4-5-120-f727177.csv,6450759,0,0,0.834,0.839,18,1.0,2.056,8.111,2.056,8.111,3.946
4-5-120-f727177.csv,18531561,0,0,0.773,0.818,30,1.7,1.9,10.033,1.118,5.902,5.281
4-5-120-f727177.csv,28592189,0,0,0.789,0.795,12,1.0,2.167,13.25,2.167,13.25,6.115
4-5-120-f727177.csv,31139768,0,0,0.799,0.813,12,1.0,1.667,10.25,1.667,10.25,6.15
4-5-120-f727177.csv,18666417,0,0,0.933,0.876,30,3.0,3.0,15.4,1.0,5.133,5.133
4-5-120-f727177.csv,31977841,0,0,1.0,0.9,9,1.0,1.0,7.111,1.0,7.111,7.111
4-5-120-f727177.csv,19636746,0,0,0.834,0.808,27,1.296,2.037,11.889,1.571,9.171,5.836
4-5-120-f727177.csv,24468727,0,0,0.74,0.78,30,1.7,2.2,11.7,1.294,6.882,5.318
4-5-120-f727177.csv,31743852,0,0,0.774,0.808,30,1.0,1.133,6.067,1.133,6.067,5.353
4-5-120-f727177.csv,10798016,0,0,0.973,0.89,30,1.0,1.067,5.567,1.067,5.567,5.219
4-5-120-f727177.csv,30495280,0,0,0.962,0.88,3,1.667,1.667,8.0,1.0,4.8,4.8
4-5-120-f727177.csv,12159667,0,0,0.808,0.816,15,2.067,2.2,12.133,1.065,5.871,5.515
4-5-120-f727177.csv,22052203,0,0,0.841,0.797,6,1.0,1.5,8.0,1.5,8.0,5.333
4-5-120-f727177.csv,31041046,0,0,0.677,0.754,15,2.0,2.467,13.0,1.233,6.5,5.27
4-5-120-f727177.csv,23163165,0,0,0.836,0.832,30,1.9,2.0,9.567,1.053,5.035,4.783
4-5-120-f727177.csv,13253916,0,0,0.538,0.64,3,1.333,2.0,10.333,1.5,7.75,5.167
4-5-120-f727177.csv,13581319,0,0,0.816,0.828,30,1.0,1.033,4.9,1.033,4.9,4.742
4-5-120-f727177.csv,32165471,0,0,0.874,0.862,30,1.067,1.5,7.933,1.406,7.438,5.289
4-5-120-f727177.csv,24043308,0,0,0.922,0.868,30,1.1,1.133,9.067,1.03,8.242,8.0
4-5-120-f727177.csv,32338429,0,0,0.814,0.825,30,2.0,2.167,12.6,1.083,6.3,5.815
4-5-120-f727177.csv,17950689,0,0,0.945,0.875,30,1.133,1.133,6.267,1.0,5.529,5.529
4-5-120-f727177.csv,32173073,0,0,0.826,0.825,24,1.208,1.417,8.375,1.172,6.931,5.912
4-5-120-f727177.csv,17311394,0,0,0.832,0.825,27,1.963,2.259,11.519,1.151,5.868,5.098
4-5-120-f727177.csv,6744840,0,0,0.921,0.876,30,1.0,1.0,4.833,1.0,4.833,4.833
4-5-120-f727177.csv,22098386,0,0,0.677,0.775,9,1.0,1.778,12.111,1.778,12.111,6.813
4-5-120-f727177.csv,31158766,0,0,0.864,0.855,15,1.0,1.467,9.4,1.467,9.4,6.409
4-5-120-f727177.csv,32562748,0,0,0.594,0.754,6,1.0,1.333,7.0,1.333,7.0,5.25
4-5-120-f727177.csv,30940715,0,0,0.732,0.798,30,1.0,1.2,6.433,1.2,6.433,5.361
4-5-120-f727177.csv,23287154,0,0,0.755,0.753,18,3.056,3.611,21.778,1.182,7.127,6.031
4-5-120-f727177.csv,14561763,0,0,0.873,0.855,30,1.0,1.167,6.2,1.167,6.2,5.314
4-5-120-f727177.csv,27939470,0,0,0.763,0.826,30,1.0,1.1,5.4,1.1,5.4,4.909
4-5-120-f727177.csv,28420204,0,0,0.871,0.849,30,1.267,1.467,7.533,1.158,5.947,5.136
4-5-120-f727177.csv,32219778,0,0,0.847,0.842,30,1.0,1.167,6.3,1.167,6.3,5.4
4-5-120-f727177.csv,11178231,0,0,0.858,0.843,30,1.033,1.167,5.9,1.129,5.71,5.057
4-6-150-f727503.csv,6576528,0,0,0.925,0.867,30,1.0,1.333,7.8,1.333,7.8,5.85
4-6-150-f727503.csv,26499212,0,0,0.93,0.88,30,2.967,3.367,21.133,1.135,7.124,6.277
4-6-150-f727503.csv,32302664,0,0,0.814,0.803,30,1.0,1.1,6.2,1.1,6.2,5.636
4-6-150-f727503.csv,11029325,0,0,0.867,0.833,30,1.033,1.167,5.767,1.129,5.581,4.943
4-6-150-f727503.csv,32732290,0,0,0.853,0.84,30,1.0,1.8,10.3,1.8,10.3,5.722
4-6-150-f727503.csv,17679439,0,0,0.791,0.782,30,1.167,2.067,12.7,1.771,10.886,6.145
4-6-150-f727503.csv,20312760,0,0,0.856,0.848,30,3.1,3.767,19.133,1.215,6.172,5.08
4-6-150-f727503.csv,29849805,0,0,0.848,0.849,30,2.033,2.367,15.233,1.164,7.492,6.437
4-6-150-f727503.csv,29661750,0,0,0.761,0.767,3,1.0,1.0,4.333,1.0,4.333,4.333
4-6-150-f727503.csv,32560571,0,0,0.826,0.843,18,3.5,3.833,24.167,1.095,6.905,6.304
4-6-150-f727503.csv,32103286,0,0,0.947,0.877,24,2.625,2.708,18.042,1.032,6.873,6.662
4-6-150-f727503.csv,30442301,0,0,0.83,0.832,30,3.0,3.133,16.133,1.044,5.378,5.149
4-6-150-f727503.csv,27694731,0,0,0.746,0.793,30,1.0,1.6,8.267,1.6,8.267,5.167
4-6-150-f727503.csv,14528761,0,0,0.787,0.793,30,1.0,1.267,8.533,1.267,8.533,6.737
4-6-150-f727503.csv,31241093,0,0,0.699,0.781,30,1.0,1.167,6.433,1.167,6.433,5.514
4-6-150-f727503.csv,3587109,0,0,0.871,0.832,30,1.0,1.7,9.567,1.7,9.567,5.627
4-6-150-f727503.csv,22947672,0,0,0.958,0.879,30,1.0,3.033,18.833,3.033,18.833,6.209
4-6-150-f727503.csv,9926799,0,0,0.82,0.841,30,1.0,1.567,8.233,1.567,8.233,5.255
4-6-150-f727503.csv,18531561,0,0,0.81,0.826,30,1.733,1.833,10.767,1.058,6.212,5.873
4-6-150-f727503.csv,24043308,0,0,0.868,0.833,12,1.0,1.083,6.5,1.083,6.5,6.0
4-6-150-f727503.csv,19907188,0,0,0.818,0.817,6,1.333,2.0,14.667,1.5,11.0,7.333
4-6-150-f727503.csv,10464405,0,0,0.9,0.861,30,3.033,3.167,17.9,1.044,5.901,5.653
4-6-150-f727503.csv,18666417,0,0,0.932,0.88,30,2.933,3.1,16.833,1.057,5.739,5.43
4-6-150-f727503.csv,30901412,0,0,0.831,0.837,30,1.0,1.133,6.833,1.133,6.833,6.029
4-6-150-f727503.csv,31184650,0,0,0.63,0.698,12,1.083,1.583,9.583,1.462,8.846,6.053
4-6-150-f727503.csv,31579138,0,0,0.88,0.858,30,1.067,1.533,9.2,1.438,8.625,6.0
4-6-150-f727503.csv,10798016,0,0,0.917,0.863,30,1.0,1.067,6.1,1.067,6.1,5.719
4-6-150-f727503.csv,25228876,0,0,0.83,0.809,30,1.6,1.8,10.0,1.125,6.25,5.556
4-6-150-f727503.csv,32609988,0,0,0.873,0.845,30,1.033,1.333,7.167,1.29,6.935,5.375
4-6-150-f727503.csv,32654723,0,0,0.755,0.772,21,2.238,2.81,16.857,1.255,7.532,6.0
4-6-150-f727503.csv,1919444,0,0,0.778,0.818,30,1.1,1.567,8.1,1.424,7.364,5.17
4-6-150-f727503.csv,23163165,0,0,0.778,0.802,30,1.6,2.0,10.733,1.25,6.708,5.367
4-6-150-f727503.csv,27081124,0,0,0.838,0.835,30,1.067,1.333,8.4,1.25,7.875,6.3
4-6-150-f727503.csv,31861180,0,0,0.799,0.817,30,1.9,2.033,11.867,1.07,6.246,5.836
4-6-150-f727503.csv,13581319,0,0,0.801,0.821,30,1.0,1.133,6.2,1.133,6.2,5.471
4-6-150-f727503.csv,31757234,0,0,0.833,0.842,9,1.0,1.111,5.222,1.111,5.222,4.7
4-6-150-f727503.csv,31970116,0,0,0.862,0.859,27,1.111,1.259,7.185,1.133,6.467,5.706
4-6-150-f727503.csv,29582088,0,0,0.792,0.786,27,1.0,1.296,6.704,1.296,6.704,5.171
4-6-150-f727503.csv,30769787,0,0,0.83,0.841,24,1.125,1.333,7.875,1.185,7.0,5.906
4-6-150-f727503.csv,32338429,0,0,0.851,0.839,30,2.1,2.333,13.4,1.111,6.381,5.743
4-6-150-f727503.csv,6587538,0,0,0.902,0.857,30,2.0,2.1,11.533,1.05,5.767,5.492
4-6-150-f727503.csv,32173500,0,0,0.783,0.814,30,2.1,2.333,11.633,1.111,5.54,4.986
4-6-150-f727503.csv,6352345,0,0,0.789,0.828,30,1.433,2.333,14.267,1.628,9.953,6.114
4-6-150-f727503.csv,6744840,0,0,0.821,0.823,30,1.0,1.067,5.733,1.067,5.733,5.375
4-6-150-f727503.csv,17950689,0,0,0.917,0.865,30,1.2,1.267,7.3,1.056,6.083,5.763
4-6-150-f727503.csv,9401283,0,0,0.789,0.823,30,1.067,1.667,10.4,1.563,9.75,6.24
4-6-150-f727503.csv,10319610,0,0,0.884,0.839,3,2.0,2.667,14.667,1.333,7.333,5.5
